2 0 0 2 1 
2.00919 0 0 1 1 
2.01843 0 0 1 1 
2.03704 0 0 1 1 
2.07484 0 0 1 1 
2.13298 0 0 1 1 
2.22351 0 0 1 1 
2.35612 0 0 1 1 
2.49708 0 0 1 1 
2.64676 0 0 1 1 
2.80555 0 0 1 1 
2.97384 0 0 1 1 
3.15202 0 0 1 1 
3.34045 0 0 1 1 
3.5395 0 0 1 1 
3.74954 0 0 1 1 
3.97091 0 0 1 1 
4.20391 0 0 1 1 
4.44885 0 0 1 1 
4.70596 0 0 1 1 
4.97545 0 0 1 1 
5.25746 0 0 1 1 
5.55207 0 0 1 1 
5.85926 0 0 1 1 
6.17896 0 0 1 1 
6.51098 0 0 1 1 
6.85507 0 0 1 1 
7.21088 0 0 1 1 
7.57797 0 0 1 1 
7.95586 0 0 1 1 
8.34399 0 0 1 1 
8.74177 0 0 1 1 
9.14857 0 0 1 1 
9.56375 0 0 1 1 
9.98668 0 0 1 1 
10.4167 0 0 1 1 
10.8533 0 0 1 1 
11.2958 0 0 1 1 
11.7437 0 0 1 1 
12.1964 0 0 1 1 
12.6536 0 0 1 1 
13.1148 0 0 1 1 
13.5795 0 0 1 1 
14.0475 0 0 1 1 
14.5183 0 0 1 1 
14.9918 0 0 1 1 
15.4677 0 0 1 1 
15.9456 0 0 1 1 
16.4255 0 0 1 1 
16.9071 0 0 1 1 
17.3903 0 0 1 1 
17.8748 0 0 1 1 
18.3606 0 0 1 1 
18.8476 0 0 1 1 
19.3356 0 0 1 1 
19.8245 0 0 1 1 
20.3143 0 0 1 1 
2 0 0 2 1 
1.99086 0 0 1 1 
1.98176 0 0 1 1 
1.9637 0 0 1 1 
1.92813 0 0 1 1 
1.87612 0 0 1 1 
1.80103 0 0 1 1 
1.70235 0 0 1 1 
1.60987 0 0 1 1 
1.52323 0 0 1 1 
1.44208 0 0 1 1 
1.36609 0 0 1 1 
1.29493 0 0 1 1 
1.2283 0 0 1 1 
1.1659 0 0 1 1 
1.10745 0 0 1 1 
1.05267 0 0 1 1 
1.00132 0 0 1 1 
0.95314 0 0 1 1 
0.907914 0 0 1 1 
0.865421 0 0 1 1 
0.825456 0 0 1 1 
0.787827 0 0 1 1 
0.752349 0 0 1 1 
0.718853 0 0 1 1 
0.687175 0 0 1 1 
0.657162 0 0 1 1 
0.647954 0.00309944 0.00309944 1 1 
0.619915 0 0 2 1 
0.593217 0 0 2 1 
0.567732 0 0 2 1 
0.54334 0 0 2 1 
0.519925 0 0 2 1 
0.497377 0 0 2 1 
0.475591 0 0 2 1 
0.454468 0 0 2 1 
0.43391 0 0 2 1 
0.413824 0 0 2 1 
0.394123 0 0 2 1 
0.374718 0 0 2 1 
0.355527 0 0 2 1 
0.336467 0 0 2 1 
0.317461 0 0 2 1 
0.29843 0 0 2 1 
0.2793 0 0 2 1 
0.259997 0 0 2 1 
0.24045 0 0 2 1 
0.22059 0 0 2 1 
0.200348 0 0 2 1 
0.179659 0 0 2 1 
0.158461 0 0 2 1 
0.136693 0 0 2 1 
0.1143 0 0 2 1 
0.0912274 0 0 2 1 
0.0674291 0 0 2 1 
0.0428628 0 0 2 1 
0.017493 0 0 2 1 
0.0153463 0.00267495 0.00267495 1 1 
-0.0109239 0 0 1 1 
0.0153472 0.00267495 0.00267495 4 6 
0.0153486 0.00267493 0.00267493 3 6 
0.0153491 0.00267478 0.00267478 3 6 
0.0153517 0.00267409 0.00267409 3 6 
0.0153593 0.002672 0.002672 3 6 
0.0153793 0.00266654 0.00266654 3 6 
0.0154283 0.00265315 0.00265315 3 6 
