1 -55.0731 -55.0731 2 1 
1.00979 -55.1104 -55.1104 1 1 
1.01967 -55.1477 -55.1477 1 1 
1.03976 -55.2222 -55.2222 1 1 
1.07067 -55.3335 -55.3335 1 1 
1.11883 -55.4997 -55.4997 1 1 
1.1953 -55.7471 -55.7471 1 1 
1.31994 -56.1134 -56.1134 1 1 
1.49134 -56.5567 -56.5567 1 1 
1.68326 -56.989 -56.989 1 1 
1.89666 -57.4086 -57.4086 1 1 
2.13212 -57.8141 -57.8141 1 1 
2.38974 -58.2045 -58.2045 1 1 
2.66918 -58.5785 -58.5785 1 1 
2.96966 -58.9355 -58.9355 1 1 
3.29001 -59.275 -59.275 1 1 
3.62882 -59.597 -59.597 1 1 
3.98451 -59.9016 -59.9016 1 1 
4.35543 -60.1894 -60.1894 1 1 
4.73997 -60.461 -60.461 1 1 
5.13656 -60.7172 -60.7172 1 1 
5.5438 -60.959 -60.959 1 1 
5.9604 -61.1872 -61.1872 1 1 
6.38519 -61.4029 -61.4029 1 1 
6.81718 -61.6068 -61.6068 1 1 
7.25549 -61.7999 -61.7999 1 1 
7.69934 -61.983 -61.983 1 1 
8.14807 -62.1568 -62.1568 1 1 
8.6011 -62.322 -62.322 1 1 
9.05795 -62.4794 -62.4794 1 1 
9.51817 -62.6293 -62.6293 1 1 
9.9814 -62.7725 -62.7725 1 1 
10.4473 -62.9094 -62.9094 1 1 
10.9156 -63.0404 -63.0404 1 1 
11.3861 -63.1659 -63.1659 1 1 
11.8585 -63.2864 -63.2864 1 1 
12.3327 -63.402 -63.402 1 1 
12.8084 -63.5133 -63.5133 1 1 
13.2856 -63.6204 -63.6204 1 1 
13.7641 -63.7236 -63.7236 1 1 
14.2438 -63.8231 -63.8231 1 1 
14.7247 -63.9192 -63.9192 1 1 
15.2065 -64.0121 -64.0121 1 1 
15.6892 -64.1019 -64.1019 1 1 
16.1728 -64.1888 -64.1888 1 1 
16.6571 -64.2729 -64.2729 1 1 
17.1422 -64.3545 -64.3545 1 1 
17.628 -64.4336 -64.4336 1 1 
18.1144 -64.5104 -64.5104 1 1 
18.6013 -64.585 -64.585 1 1 
19.0888 -64.6575 -64.6575 1 1 
19.5768 -64.728 -64.728 1 1 
20.0653 -64.7965 -64.7965 1 1 
1 -55.0731 -55.0731 2 1 
0.990314 -55.0357 -55.0357 1 1 
0.980728 -54.9983 -54.9983 1 1 
0.961852 -54.9233 -54.9233 1 1 
0.934266 -54.8105 -54.8105 1 1 
