1.5 -55.0731 -55.0731 2 1 
1.51114 -55.0407 -55.0407 1 1 
1.52223 -55.0083 -55.0083 1 1 
1.5442 -54.9436 -54.9436 1 1 
1.58739 -54.8144 -54.8144 1 1 
1.65038 -54.6213 -54.6213 1 1 
1.74102 -54.3332 -54.3332 1 1 
1.85988 -53.9364 -53.9364 1 1 
1.97134 -53.5439 -53.5439 1 1 
2.07621 -53.1558 -53.1558 1 1 
2.17518 -52.7722 -52.7722 1 1 
2.26888 -52.3931 -52.3931 1 1 
2.35783 -52.0184 -52.0184 1 1 
2.44249 -51.6482 -51.6482 1 1 
2.52325 -51.2823 -51.2823 1 1 
2.60043 -50.9204 -50.9204 1 1 
2.67431 -50.5626 -50.5626 1 1 
2.74509 -50.2086 -50.2086 1 1 
2.81298 -49.8582 -49.8582 1 1 
2.8381 -49.7257 -49.7257 1 1 
2.90221 -49.38 -49.38 2 1 
2.96373 -49.0375 -49.0375 2 1 
3.02274 -48.6981 -48.6981 2 1 
3.07932 -48.3614 -48.3614 2 1 
3.13352 -48.0274 -48.0274 2 1 
3.18541 -47.6959 -47.6959 2 1 
3.23501 -47.3666 -47.3666 2 1 
3.28239 -47.0395 -47.0395 2 1 
3.32758 -46.7143 -46.7143 2 1 
3.37062 -46.3909 -46.3909 2 1 
3.41158 -46.069 -46.069 2 1 
3.45051 -45.7486 -45.7486 2 1 
3.48748 -45.4295 -45.4295 2 1 
3.52255 -45.1114 -45.1114 2 1 
3.55581 -44.7941 -44.7941 2 1 
3.58736 -44.4775 -44.4775 2 1 
3.6173 -44.1613 -44.1613 2 1 
3.64574 -43.8453 -43.8453 2 1 
3.67281 -43.5293 -43.5293 2 1 
3.69864 -43.213 -43.213 2 1 
3.72338 -42.8962 -42.8962 2 1 
3.74717 -42.5786 -42.5786 2 1 
3.77019 -42.2598 -42.2598 2 1 
3.7926 -41.9397 -41.9397 2 1 
3.81458 -41.6178 -41.6178 2 1 
3.83633 -41.2939 -41.2939 2 1 
3.85804 -40.9676 -40.9676 2 1 
3.87991 -40.6386 -40.6386 2 1 
3.90216 -40.3065 -40.3065 2 1 
3.925 -39.9709 -39.9709 2 1 
3.94866 -39.6316 -39.6316 2 1 
3.97337 -39.2881 -39.2881 2 1 
3.99937 -38.94 -38.94 2 1 
4.02691 -38.5871 -38.5871 2 1 
4.05623 -38.2289 -38.2289 2 1 
4.08759 -37.8652 -37.8652 2 1 
4.10181 -37.7066 -37.7066 1 1 
4.13655 -37.3345 -37.3345 1 1 
4.17397 -36.9561 -36.9561 1 1 
4.21434 -36.5713 -36.5713 1 1 
4.25793 -36.1799 -36.1799 1 1 
4.30499 -35.7819 -35.7819 1 1 
4.35578 -35.3772 -35.3772 1 1 
4.41056 -34.9658 -34.9658 1 1 
4.46956 -34.5479 -34.5479 1 1 
4.533 -34.1236 -34.1236 1 1 
4.6011 -33.6933 -33.6933 1 1 
4.67406 -33.2572 -33.2572 1 1 
4.75204 -32.8158 -32.8158 1 1 
4.83522 -32.3694 -32.3694 1 1 
4.92372 -31.9186 -31.9186 1 1 
5.01769 -31.4637 -31.4637 1 1 
5.11722 -31.0055 -31.0055 1 1 
5.22243 -30.5443 -30.5443 1 1 
5.3334 -30.0807 -30.0807 1 1 
5.45023 -29.6152 -29.6152 1 1 
5.573 -29.1482 -29.1482 1 1 
5.7018 -28.6802 -28.6802 1 1 
5.83671 -28.2117 -28.2117 1 1 
5.97782 -27.7431 -27.7431 1 1 
6.12524 -27.2747 -27.2747 1 1 
6.27905 -26.8068 -26.8068 1 1 
6.43939 -26.34 -26.34 1 1 
6.60635 -25.8743 -25.8743 1 1 
6.78006 -25.4102 -25.4102 1 1 
6.96066 -24.948 -24.948 1 1 
7.14827 -24.4879 -24.4879 1 1 
7.34304 -24.0303 -24.0303 1 1 
7.54512 -23.5753 -23.5753 1 1 
7.75464 -23.1234 -23.1234 1 1 
7.97175 -22.6746 -22.6746 1 1 
8.1966 -22.2295 -22.2295 1 1 
8.42932 -21.7881 -21.7881 1 1 
8.67004 -21.3509 -21.3509 1 1 
8.91889 -20.9181 -20.9181 1 1 
9.17598 -20.4899 -20.4899 1 1 
9.44141 -20.0668 -20.0668 1 1 
9.71524 -19.649 -19.649 1 1 
9.99756 -19.2367 -19.2367 1 1 
10.2884 -18.8304 -18.8304 1 1 
10.5877 -18.4302 -18.4302 1 1 
10.8956 -18.0365 -18.0365 1 1 
11.2119 -17.6495 -17.6495 1 1 
11.5367 -17.2695 -17.2695 1 1 
11.8697 -16.8967 -16.8967 1 1 
12.211 -16.5314 -16.5314 1 1 
12.5603 -16.1738 -16.1738 1 1 
12.9174 -15.8239 -15.8239 1 1 
13.2822 -15.4821 -15.4821 1 1 
13.6545 -15.1484 -15.1484 1 1 
14.0339 -14.8228 -14.8228 1 1 
14.4203 -14.5055 -14.5055 1 1 
14.8134 -14.1965 -14.1965 1 1 
15.2128 -13.8958 -13.8958 1 1 
15.6183 -13.6034 -13.6034 1 1 
16.0297 -13.3191 -13.3191 1 1 
16.4465 -13.043 -13.043 1 1 
16.8686 -12.775 -12.775 1 1 
17.2955 -12.5148 -12.5148 1 1 
17.7272 -12.2624 -12.2624 1 1 
18.1631 -12.0177 -12.0177 1 1 
18.6032 -11.7804 -11.7804 1 1 
19.0472 -11.5503 -11.5503 1 1 
19.4947 -11.3274 -11.3274 1 1 
19.9456 -11.1113 -11.1113 1 1 
20.3996 -10.9019 -10.9019 1 1 
2.8381 -49.7257 -49.7257 4 2 
2.83811 -49.7055 -49.7458 3 2 
