-75 -50.1677 -50.1677 2 1 
-74.9625 -50.1592 -50.1592 1 1 
-74.925 -50.1507 -50.1507 1 1 
-74.85 -50.1338 -50.1338 1 1 
-74.7001 -50.0997 -50.0997 1 1 
-74.4006 -50.0313 -50.0313 1 1 
-73.9335 -49.9234 -49.9234 1 1 
-73.4674 -49.8143 -49.8143 1 1 
-73.0025 -49.7039 -49.7039 1 1 
-72.5388 -49.5923 -49.5923 1 1 
-72.0763 -49.4793 -49.4793 1 1 
-71.6151 -49.365 -49.365 1 1 
-71.1553 -49.2493 -49.2493 1 1 
-70.6968 -49.1322 -49.1322 1 1 
-70.2398 -49.0137 -49.0137 1 1 
-69.7843 -48.8937 -48.8937 1 1 
-69.3304 -48.7722 -48.7722 1 1 
-68.8781 -48.6492 -48.6492 1 1 
-68.4275 -48.5247 -48.5247 1 1 
-67.9787 -48.3986 -48.3986 1 1 
-67.5317 -48.2709 -48.2709 1 1 
-67.0866 -48.1416 -48.1416 1 1 
-66.6435 -48.0106 -48.0106 1 1 
-66.2023 -47.878 -47.878 1 1 
-65.7633 -47.7438 -47.7438 1 1 
-65.3264 -47.6079 -47.6079 1 1 
-64.8917 -47.4703 -47.4703 1 1 
-64.4592 -47.3311 -47.3311 1 1 
-64.029 -47.1901 -47.1901 1 1 
-63.6012 -47.0476 -47.0476 1 1 
-63.1757 -46.9033 -46.9033 1 1 
-62.7526 -46.7575 -46.7575 1 1 
-62.3319 -46.61 -46.61 1 1 
-61.9137 -46.4609 -46.4609 1 1 
-61.4978 -46.3103 -46.3103 1 1 
-61.0844 -46.1582 -46.1582 1 1 
-60.6733 -46.0046 -46.0046 1 1 
-60.2645 -45.8496 -45.8496 1 1 
-59.858 -45.6933 -45.6933 1 1 
-59.4537 -45.5356 -45.5356 1 1 
-59.2022 -45.4365 -45.4365 1 1 
-58.8013 -45.277 -45.277 2 1 
-58.4024 -45.1163 -45.1163 2 1 
-58.0052 -44.9546 -44.9546 2 1 
-57.6097 -44.7919 -44.7919 2 1 
-57.2157 -44.6284 -44.6284 2 1 
-56.8231 -44.4642 -44.4642 2 1 
-56.4317 -44.2992 -44.2992 2 1 
-56.0412 -44.1337 -44.1337 2 1 
-55.6516 -43.9677 -43.9677 2 1 
-55.2625 -43.8014 -43.8014 2 1 
-54.8738 -43.6347 -43.6347 2 1 
-54.4853 -43.4679 -43.4679 2 1 
-54.0967 -43.301 -43.301 2 1 
-53.708 -43.134 -43.134 2 1 
-53.3188 -42.9672 -42.9672 2 1 
-52.9289 -42.8005 -42.8005 2 1 
-52.5383 -42.6341 -42.6341 2 1 
-52.1467 -42.4681 -42.4681 2 1 
-51.7539 -42.3025 -42.3025 2 1 
-51.3598 -42.1374 -42.1374 2 1 
-50.9642 -41.9729 -41.9729 2 1 
-50.5671 -41.809 -41.809 2 1 
-50.1683 -41.6459 -41.6459 2 1 
-49.7676 -41.4835 -41.4835 2 1 
-49.3651 -41.322 -41.322 2 1 
-48.9606 -41.1614 -41.1614 2 1 
-48.6498 -41.0391 -41.0391 1 1 
-48.2418 -40.8802 -40.8802 1 1 
-47.8316 -40.7223 -40.7223 1 1 
-47.4194 -40.5654 -40.5654 1 1 
-47.005 -40.4095 -40.4095 1 1 
-46.5885 -40.2548 -40.2548 1 1 
-46.1698 -40.1012 -40.1012 1 1 
-45.7491 -39.9487 -39.9487 1 1 
-45.3262 -39.7974 -39.7974 1 1 
-44.9013 -39.6473 -39.6473 1 1 
-44.4744 -39.4982 -39.4982 1 1 
-44.0454 -39.3504 -39.3504 1 1 
-43.6145 -39.2037 -39.2037 1 1 
-43.1817 -39.0582 -39.0582 1 1 
-42.747 -38.9139 -38.9139 1 1 
-42.3105 -38.7707 -38.7707 1 1 
-41.8722 -38.6286 -38.6286 1 1 
-41.4323 -38.4877 -38.4877 1 1 
-40.9906 -38.3478 -38.3478 1 1 
-40.5474 -38.2091 -38.2091 1 1 
-40.1026 -38.0715 -38.0715 1 1 
-39.6563 -37.9349 -37.9349 1 1 
-39.2085 -37.7994 -37.7994 1 1 
-38.7594 -37.6649 -37.6649 1 1 
-38.3089 -37.5314 -37.5314 1 1 
-37.8571 -37.3989 -37.3989 1 1 
-37.404 -37.2674 -37.2674 1 1 
-36.9498 -37.1368 -37.1368 1 1 
-36.4944 -37.0072 -37.0072 1 1 
-36.0378 -36.8785 -36.8785 1 1 
-35.5802 -36.7506 -36.7506 1 1 
-35.1216 -36.6236 -36.6236 1 1 
-34.6619 -36.4975 -36.4975 1 1 
-34.2013 -36.3722 -36.3722 1 1 
-33.7398 -36.2477 -36.2477 1 1 
-33.2774 -36.124 -36.124 1 1 
-32.8141 -36.001 -36.001 1 1 
-32.3501 -35.8788 -35.8788 1 1 
-31.8852 -35.7574 -35.7574 1 1 
-31.4196 -35.6366 -35.6366 1 1 
-30.9532 -35.5165 -35.5165 1 1 
-30.4862 -35.3971 -35.3971 1 1 
-30.0185 -35.2783 -35.2783 1 1 
-29.5501 -35.1601 -35.1601 1 1 
-29.0811 -35.0426 -35.0426 1 1 
-28.6116 -34.9257 -34.9257 1 1 
-28.1414 -34.8093 -34.8093 1 1 
-27.6707 -34.6936 -34.6936 1 1 
-27.1994 -34.5783 -34.5783 1 1 
-26.7277 -34.4636 -34.4636 1 1 
-26.2554 -34.3494 -34.3494 1 1 
-25.7826 -34.2357 -34.2357 1 1 
-25.3094 -34.1225 -34.1225 1 1 
-24.8358 -34.0098 -34.0098 1 1 
-24.3617 -33.8975 -33.8975 1 1 
-23.8873 -33.7857 -33.7857 1 1 
